,amount.sum,amount_type.code,bad_amount.sum,badi_amount.sum,customer_group.code,demarcation.code,demarcation.label,g1_amount.sum,item.label,l120_amount.sum,l150_amount.sum,l180_amount.sum,l1_amount.sum,l30_amount.sum,l60_amount.sum,l90_amount.sum,total_amount.sum
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,20875259.0,,EC121,Mbhashe,0.0,Receivables from Non-exchange Transactions - Property Rates,16552163.0,0.0,0.0,0.0,396126.0,377923.0,362934.0,17689146.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Receivables from Exchange Transactions - Waste Management,3481030.0,0.0,0.0,0.0,77212.0,75612.0,73824.0,3707678.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,20875259.0,,EC121,Mbhashe,0.0,Total By Income Source,20033193.0,0.0,0.0,0.0,473338.0,453535.0,436758.0,21396824.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,964046.0,,EC121,Mbhashe,0.0,Organs of State,1086206.0,0.0,0.0,0.0,54590.0,50682.0,44266.0,1235744.0
2014,,AUDA,0.0,5031529.0,,EC121,Mbhashe,0.0,Commercial,4674717.0,0.0,0.0,0.0,160617.0,154034.0,142563.0,5131931.0
2014,,AUDA,0.0,14879684.0,,EC121,Mbhashe,0.0,Households,14272270.0,0.0,0.0,0.0,258131.0,248819.0,249929.0,15029149.0
2014,,AUDA,0.0,0.0,,EC121,Mbhashe,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,20875259.0,,EC121,Mbhashe,0.0,Total By Customer Group,20033193.0,0.0,0.0,0.0,473338.0,453535.0,436758.0,21396824.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,52847609.0,Receivables from Non-exchange Transactions - Property Rates,593182.0,581993.0,577366.0,5192382.0,395579.0,622771.0,598161.0,61409043.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,21945512.0,Receivables from Exchange Transactions - Waste Water Management,279398.0,273334.0,271301.0,1524771.0,310723.0,286464.0,280226.0,25171729.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,14953867.0,Receivables from Exchange Transactions - Waste Management,132220.0,132466.0,132171.0,788168.0,133548.0,135414.0,132114.0,16539968.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,89746988.0,Total By Income Source,1004800.0,987793.0,980838.0,7505321.0,839850.0,1044649.0,1010501.0,103120740.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,0.0,Organs of State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,4391536.0,Commercial,28587.0,25406.0,25256.0,221390.0,26073.0,34536.0,31164.0,4783948.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,11647950.0,Households,236550.0,236744.0,234630.0,2900799.0,194783.0,252967.0,238612.0,15943035.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,73707502.0,Other,739663.0,725643.0,720952.0,4383132.0,618994.0,757146.0,740725.0,82393757.0
2014,,AUDA,0.0,0.0,,EC122,Mnquma,89746988.0,Total By Customer Group,1004800.0,987793.0,980838.0,7505321.0,839850.0,1044649.0,1010501.0,103120740.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,118351.0,10939401.0,0.0,0.0,233211.0,214667.0,132513.0,11638143.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Receivables from Non-exchange Transactions - Property Rates,689246.0,18822480.0,0.0,0.0,1053700.0,780957.0,716960.0,22063343.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Receivables from Exchange Transactions - Waste Management,379940.0,15296201.0,0.0,0.0,1120981.0,245422.0,298994.0,17341538.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,-46394833.0,,EC123,Great Kei,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,3057691.0,0.0,0.0,3057691.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,-46394833.0,,EC123,Great Kei,0.0,Total By Income Source,1187537.0,45058082.0,0.0,0.0,5465583.0,1241046.0,1148467.0,54100715.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Organs of State,245623.0,3022728.0,0.0,0.0,513090.0,183825.0,194803.0,4160069.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Commercial,168287.0,2327065.0,0.0,0.0,771873.0,258546.0,155822.0,3681593.0
2014,,AUDA,0.0,0.0,,EC123,Great Kei,0.0,Households,773626.0,39708289.0,0.0,0.0,4180620.0,798675.0,797842.0,46259052.0
2014,,AUDA,0.0,-46394833.0,,EC123,Great Kei,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,-46394833.0,,EC123,Great Kei,0.0,Total By Customer Group,1187536.0,45058082.0,0.0,0.0,5465583.0,1241046.0,1148467.0,54100714.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,1981338.0,0.0,0.0,0.0,2116234.0,827751.0,326108.0,5251431.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Receivables from Non-exchange Transactions - Property Rates,14941972.0,0.0,0.0,0.0,339472.0,130602.0,106208.0,15518254.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Receivables from Exchange Transactions - Waste Management,19529205.0,0.0,0.0,0.0,741507.0,555261.0,536026.0,21361999.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Other,12037212.0,0.0,0.0,0.0,221211.0,48981.0,59230.0,12366634.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Total By Income Source,48489727.0,0.0,0.0,0.0,3418424.0,1562595.0,1027572.0,54498318.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Organs of State,3364806.0,0.0,0.0,0.0,606624.0,369160.0,55303.0,4395893.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Commercial,3340805.0,0.0,0.0,0.0,1606826.0,450612.0,293633.0,5691876.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Households,41784116.0,0.0,0.0,0.0,1204974.0,742823.0,678636.0,44410549.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC124,Amahlathi,0.0,Total By Customer Group,48489727.0,0.0,0.0,0.0,3418424.0,1562595.0,1027572.0,54498318.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,3557248.0,0.0,,EC126,Ngqushwa,0.0,Receivables from Exchange Transactions - Waste Management,989760.0,0.0,0.0,0.0,79988.0,34279.0,26106.0,1130133.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Receivables from Exchange Transactions - Property Rental Debtors,4501.0,0.0,0.0,0.0,6148.0,900.0,900.0,12449.0
2014,,AUDA,857572.0,0.0,,EC126,Ngqushwa,0.0,Interest on Arrear Debtor Accounts,993847.0,0.0,0.0,0.0,-123825.0,173748.0,2406.0,1046176.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,4414820.0,0.0,,EC126,Ngqushwa,0.0,Total By Income Source,1988108.0,0.0,0.0,0.0,-37689.0,208927.0,29412.0,2188758.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Organs of State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Commercial,140866.0,0.0,0.0,0.0,18259.0,9503.0,3081.0,171709.0
2014,,AUDA,0.0,0.0,,EC126,Ngqushwa,0.0,Households,470867.0,0.0,0.0,0.0,47607.0,19792.0,18642.0,556908.0
2014,,AUDA,4419168.0,0.0,,EC126,Ngqushwa,0.0,Other,378029.0,0.0,0.0,0.0,14121.0,4984.0,4383.0,401517.0
2014,,AUDA,4419168.0,0.0,,EC126,Ngqushwa,0.0,Total By Customer Group,989762.0,0.0,0.0,0.0,79987.0,34279.0,26106.0,1130134.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,2378378.0,,EC127,Nkonkobe,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,3139017.0,0.0,0.0,0.0,2633092.0,588216.0,272748.0,6633073.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Receivables from Non-exchange Transactions - Property Rates,37729132.0,0.0,0.0,0.0,796824.0,717441.0,680846.0,39924243.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,12288821.0,,EC127,Nkonkobe,0.0,Receivables from Exchange Transactions - Waste Management,13359711.0,0.0,0.0,0.0,715598.0,610654.0,555434.0,15241397.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,924406.0,,EC127,Nkonkobe,0.0,Other,2826255.0,0.0,0.0,0.0,279537.0,160931.0,108707.0,3375430.0
2014,,AUDA,0.0,15591605.0,,EC127,Nkonkobe,0.0,Total By Income Source,57054115.0,0.0,0.0,0.0,4425051.0,2077242.0,1617735.0,65174143.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Organs of State,14517092.0,0.0,0.0,0.0,837069.0,513651.0,374938.0,16242750.0
2014,,AUDA,0.0,2486931.0,,EC127,Nkonkobe,0.0,Commercial,3556546.0,0.0,0.0,0.0,1176656.0,635565.0,379840.0,5748607.0
2014,,AUDA,0.0,13104675.0,,EC127,Nkonkobe,0.0,Households,27444988.0,0.0,0.0,0.0,1055836.0,928025.0,862958.0,30291807.0
2014,,AUDA,0.0,0.0,,EC127,Nkonkobe,0.0,Other,11535490.0,0.0,0.0,0.0,1355490.0,0.0,0.0,12890980.0
2014,,AUDA,0.0,15591606.0,,EC127,Nkonkobe,0.0,Total By Customer Group,57054116.0,0.0,0.0,0.0,4425051.0,2077241.0,1617736.0,65174144.0
2014,,AUDA,0.0,0.0,,EC128,Nxuba,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC128,Nxuba,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,3365397.0,,EC128,Nxuba,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,853662.0,0.0,0.0,0.0,1719428.0,285692.0,248801.0,3107583.0
2014,,AUDA,0.0,11221150.0,,EC128,Nxuba,0.0,Receivables from Non-exchange Transactions - Property Rates,2103472.0,0.0,0.0,0.0,453320.0,219249.0,203762.0,2979803.0
2014,,AUDA,0.0,0.0,,EC128,Nxuba,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,28163530.0,,EC128,Nxuba,0.0,Receivables from Exchange Transactions - Waste Management,2150259.0,0.0,0.0,0.0,946606.0,527130.0,517031.0,4141026.0
2014,,AUDA,0.0,0.0,,EC128,Nxuba,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC128,Nxuba,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC128,Nxuba,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,9197419.0,,EC128,Nxuba,0.0,Other,1391020.0,0.0,0.0,0.0,127235.0,115933.0,113520.0,1747708.0
2014,,AUDA,0.0,51947496.0,,EC128,Nxuba,0.0,Total By Income Source,6498413.0,0.0,0.0,0.0,3246589.0,1148004.0,1083114.0,11976120.0
2014,,AUDA,0.0,0.0,,EC128,Nxuba,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,20985641.0,,EC128,Nxuba,0.0,Organs of State,2197399.0,0.0,0.0,0.0,1510975.0,505351.0,490077.0,4703802.0
2014,,AUDA,0.0,1680329.0,,EC128,Nxuba,0.0,Commercial,574256.0,0.0,0.0,0.0,527321.0,114736.0,85497.0,1301810.0
2014,,AUDA,0.0,17565756.0,,EC128,Nxuba,0.0,Households,1590461.0,0.0,0.0,0.0,717795.0,284579.0,281855.0,2874690.0
2014,,AUDA,0.0,177593.0,,EC128,Nxuba,0.0,Other,22319.0,0.0,0.0,0.0,28454.0,7765.0,7502.0,66040.0
2014,,AUDA,0.0,40409319.0,,EC128,Nxuba,0.0,Total By Customer Group,4384435.0,0.0,0.0,0.0,2784545.0,912431.0,864931.0,8946342.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,-88431273.0,,EC131,Inxuba Yethemba,0.0,Trade and Other Receivables from Exchange Transactions - Water,313486.0,0.0,0.0,0.0,-1520781.0,727427.0,561690.0,81822.0
2014,,AUDA,0.0,-9439251.0,,EC131,Inxuba Yethemba,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,890625.0,0.0,0.0,0.0,2642218.0,1784486.0,335189.0,5652518.0
2014,,AUDA,0.0,-26726347.0,,EC131,Inxuba Yethemba,0.0,Receivables from Non-exchange Transactions - Property Rates,191276.0,0.0,0.0,0.0,722907.0,243145.0,189020.0,1346348.0
2014,,AUDA,0.0,-70442927.0,,EC131,Inxuba Yethemba,0.0,Receivables from Exchange Transactions - Waste Water Management,1009899.0,0.0,0.0,0.0,284113.0,154966.0,128091.0,1577069.0
2014,,AUDA,0.0,-41685621.0,,EC131,Inxuba Yethemba,0.0,Receivables from Exchange Transactions - Waste Management,488232.0,0.0,0.0,0.0,638569.0,357607.0,337878.0,1822286.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,-5093707.0,,EC131,Inxuba Yethemba,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,-241819126.0,,EC131,Inxuba Yethemba,0.0,Total By Income Source,2893518.0,0.0,0.0,0.0,2767026.0,3267631.0,1551868.0,10480043.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,Organs of State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC131,Inxuba Yethemba,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,-241819126.0,,EC131,Inxuba Yethemba,0.0,Other,2893518.0,0.0,0.0,0.0,2767026.0,3267631.0,1551868.0,10480043.0
2014,,AUDA,0.0,-241819126.0,,EC131,Inxuba Yethemba,0.0,Total By Customer Group,2893518.0,0.0,0.0,0.0,2767026.0,3267631.0,1551868.0,10480043.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,7847534.0,,EC132,Tsolwana,0.0,Trade and Other Receivables from Exchange Transactions - Water,6994868.0,0.0,0.0,0.0,1877871.0,937114.0,502068.0,10311921.0
2014,,AUDA,0.0,604828.0,,EC132,Tsolwana,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,5258111.0,0.0,0.0,0.0,657259.0,262779.0,158279.0,6336428.0
2014,,AUDA,0.0,834839.0,,EC132,Tsolwana,0.0,Receivables from Non-exchange Transactions - Property Rates,5543251.0,0.0,0.0,0.0,56960.0,140475.0,93068.0,5833754.0
2014,,AUDA,0.0,1789745.0,,EC132,Tsolwana,0.0,Receivables from Exchange Transactions - Waste Water Management,6035907.0,0.0,0.0,0.0,137626.0,122912.0,119403.0,6415848.0
2014,,AUDA,0.0,1147457.0,,EC132,Tsolwana,0.0,Receivables from Exchange Transactions - Waste Management,4202828.0,0.0,0.0,0.0,119810.0,107813.0,103815.0,4534266.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,1864.0,,EC132,Tsolwana,0.0,Other,92868.0,0.0,0.0,0.0,2730.0,2730.0,2730.0,101058.0
2014,,AUDA,0.0,12226267.0,,EC132,Tsolwana,0.0,Total By Income Source,28127833.0,0.0,0.0,0.0,2852256.0,1573823.0,979363.0,33533275.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,Organs of State,838709.0,0.0,0.0,0.0,49122.0,60667.0,9599.0,958097.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,Commercial,1923717.0,0.0,0.0,0.0,22446.0,35841.0,18588.0,2000592.0
2014,,AUDA,0.0,12226267.0,,EC132,Tsolwana,0.0,Households,25583313.0,0.0,0.0,0.0,2539051.0,1341882.0,901443.0,30365689.0
2014,,AUDA,0.0,0.0,,EC132,Tsolwana,0.0,Other,-217906.0,0.0,0.0,0.0,241637.0,135433.0,49733.0,208897.0
2014,,AUDA,0.0,12226267.0,,EC132,Tsolwana,0.0,Total By Customer Group,28127833.0,0.0,0.0,0.0,2852256.0,1573823.0,979363.0,33533275.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Trade and Other Receivables from Exchange Transactions - Water,11197242.0,0.0,0.0,0.0,334725.0,103195.0,104635.0,11739797.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,1609577.0,0.0,0.0,0.0,594421.0,75327.0,93455.0,2372780.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Receivables from Non-exchange Transactions - Property Rates,12165926.0,0.0,0.0,0.0,686621.0,329820.0,241521.0,13423888.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Receivables from Exchange Transactions - Waste Water Management,16765669.0,0.0,0.0,0.0,642309.0,316870.0,200618.0,17925466.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Receivables from Exchange Transactions - Waste Management,9831328.0,0.0,0.0,0.0,381074.0,186016.0,124258.0,10522676.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,,AUDA,0.0,0.0,,EC133,Inkwanca,0.0,Other,196745.0,0.0,0.0,0.0,10438.0,6330.0,4714.0,218227.0
