,amount_type.code,bad_amount.sum,badi_amount.sum,customer_group.code,demarcation.code,demarcation.label,g1_amount.sum,item.label,l120_amount.sum,l150_amount.sum,l180_amount.sum,l1_amount.sum,l30_amount.sum,l60_amount.sum,l90_amount.sum,total_amount.sum
2015,AUDA,,,,GT484,Merafong City,0,VAT (output less input),0,0,0,0,59274825,0,0,59274825
2015,AUDA,,,,GT484,Merafong City,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,GT484,Merafong City,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,GT484,Merafong City,0,Trade Creditors,0,208470,0,0,231330244,0,0,231538714
2015,AUDA,,,,GT484,Merafong City,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,GT484,Merafong City,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,GT484,Merafong City,0,Total,0,208470,0,0,330326460,0,0,330534930
2015,AUDA,,,,JHB,City of Johannesburg,0,Bulk Electricity,0,0,0,0,1431934000,0,0,1431934000
2015,AUDA,,,,JHB,City of Johannesburg,0,Bulk Water,0,0,0,0,285975000,0,0,285975000
2015,AUDA,,,,JHB,City of Johannesburg,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,JHB,City of Johannesburg,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,JHB,City of Johannesburg,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,JHB,City of Johannesburg,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,JHB,City of Johannesburg,2012890,Trade Creditors,45884032,69645454,74254703,30890,8891646204,183648969,222308860,9489432002
2015,AUDA,,,,JHB,City of Johannesburg,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,JHB,City of Johannesburg,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,JHB,City of Johannesburg,2012890,Total,45884032,69645454,74254703,30890,10609555204,183648969,222308860,11207341002
2015,AUDA,,,,KZN211,Vulamehlo,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,Trade Creditors,0,0,0,0,6561895,0,0,6561895
2015,AUDA,,,,KZN211,Vulamehlo,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN211,Vulamehlo,0,Total,0,0,0,0,6561895,0,0,6561895
2015,AUDA,,,,KZN212,Umdoni,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,Trade Creditors,0,0,0,0,36508587,0,0,36508587
2015,AUDA,,,,KZN212,Umdoni,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN212,Umdoni,0,Total,0,0,0,0,36508587,0,0,36508587
2015,AUDA,,,,KZN213,Umzumbe,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN213,Umzumbe,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN213,Umzumbe,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN213,Umzumbe,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN213,Umzumbe,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN213,Umzumbe,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN213,Umzumbe,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN213,Umzumbe,0,Auditor General,0,0,0,0,750,0,0,750
2015,AUDA,,,,KZN213,Umzumbe,0,Other,52265,333,1111722,0,-1936262,1245027,73602,546687
2015,AUDA,,,,KZN213,Umzumbe,0,Total,52265,333,1111722,0,-1935512,1245027,73602,547437
2015,AUDA,,,,KZN214,uMuziwabantu,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,Trade Creditors,0,0,0,0,1150027,0,0,1150027
2015,AUDA,,,,KZN214,uMuziwabantu,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN214,uMuziwabantu,0,Total,0,0,0,0,1150027,0,0,1150027
2015,AUDA,,,,KZN215,Ezingoleni,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN215,Ezingoleni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN215,Ezingoleni,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN215,Ezingoleni,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN215,Ezingoleni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN215,Ezingoleni,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN215,Ezingoleni,0,Trade Creditors,0,0,0,0,127618,0,0,127618
2015,AUDA,,,,KZN215,Ezingoleni,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN215,Ezingoleni,0,Other,0,0,0,0,0,4242681,0,4242681
2015,AUDA,,,,KZN215,Ezingoleni,0,Total,0,0,0,0,127618,4242681,0,4370299
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Trade Creditors,0,0,0,0,12123643,0,0,12123643
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Other,0,0,0,0,100112493,0,0,100112493
2015,AUDA,,,,KZN216,Ray Nkonyeni,0,Total,0,0,0,0,112236136,0,0,112236136
2015,AUDA,,,,KZN221,uMshwathi,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN221,uMshwathi,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN221,uMshwathi,0,PAYE deductions,0,0,0,0,565082,0,0,565082
2015,AUDA,,,,KZN221,uMshwathi,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN221,uMshwathi,0,Pensions / Retirement deductions,0,0,0,0,686757,0,0,686757
2015,AUDA,,,,KZN221,uMshwathi,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN221,uMshwathi,0,Trade Creditors,0,0,0,0,2995576,0,0,2995576
2015,AUDA,,,,KZN221,uMshwathi,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN221,uMshwathi,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN221,uMshwathi,0,Total,0,0,0,0,4247415,0,0,4247415
2015,AUDA,,,,KZN222,uMngeni,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN222,uMngeni,0,Other,0,0,0,0,973412,0,0,973412
2015,AUDA,,,,KZN222,uMngeni,0,Total,0,0,0,0,973412,0,0,973412
2015,AUDA,,,,KZN223,Mpofana,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,Trade Creditors,0,0,0,0,364210,0,0,364210
2015,AUDA,,,,KZN223,Mpofana,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN223,Mpofana,0,Total,0,0,0,0,364210,0,0,364210
2015,AUDA,,,,KZN224,Impendle,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN224,Impendle,0,Total,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN225,The Msunduzi,0,Bulk Electricity,0,0,0,0,160039393,0,0,160039393
2015,AUDA,,,,KZN225,The Msunduzi,0,Bulk Water,0,0,0,0,39914785,0,0,39914785
2015,AUDA,,,,KZN225,The Msunduzi,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN225,The Msunduzi,0,VAT (output less input),0,0,0,0,39492243,0,0,39492243
2015,AUDA,,,,KZN225,The Msunduzi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN225,The Msunduzi,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN225,The Msunduzi,0,Trade Creditors,35079,-26175,27026,0,97444112,3070299,521794,101072135
2015,AUDA,,,,KZN225,The Msunduzi,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN225,The Msunduzi,0,Other,0,0,0,0,298521449,0,0,298521449
2015,AUDA,,,,KZN225,The Msunduzi,0,Total,35079,-26175,27026,0,635411982,3070299,521794,639040005
2015,AUDA,,,,KZN226,Mkhambathini,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,Trade Creditors,-54,0,0,-12,2721669,-11,10,2721602
2015,AUDA,,,,KZN226,Mkhambathini,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN226,Mkhambathini,0,Total,-54,0,0,-12,2721669,-11,10,2721602
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Bulk Electricity,0,0,0,0,161419460,0,0,161419460
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,PAYE deductions,0,0,0,0,23842672,0,0,23842672
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Loan repayments,0,0,0,0,250698,0,0,250698
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Trade Creditors,0,0,0,0,52933013,0,0,52933013
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Auditor General,0,0,0,0,2889861,0,0,2889861
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Other,0,0,0,0,1135063,0,0,1135063
2015,AUDA,,,,KZN232,Emnambithi/Ladysmith,0,Total,0,0,0,0,242470767,0,0,242470767
2015,AUDA,,,,KZN233,Indaka,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,Trade Creditors,0,0,0,0,7671372,0,0,7671372
2015,AUDA,,,,KZN233,Indaka,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN233,Indaka,0,Total,0,0,0,0,7671372,0,0,7671372
2015,AUDA,,,,KZN234,Umtshezi,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN234,Umtshezi,0,Other,0,0,0,0,45192664,0,0,45192664
2015,AUDA,,,,KZN234,Umtshezi,0,Total,0,0,0,0,45192664,0,0,45192664
2015,AUDA,,,,KZN235,Okhahlamba,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN235,Okhahlamba,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN235,Okhahlamba,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN235,Okhahlamba,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN235,Okhahlamba,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN235,Okhahlamba,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN235,Okhahlamba,0,Trade Creditors,0,0,0,0,4609142,0,0,4609142
2015,AUDA,,,,KZN235,Okhahlamba,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN235,Okhahlamba,0,Other,0,0,0,0,7372127,0,0,7372127
2015,AUDA,,,,KZN235,Okhahlamba,0,Total,0,0,0,0,11981269,0,0,11981269
2015,AUDA,,,,KZN236,Imbabazane,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN236,Imbabazane,0,Other,0,0,0,0,0,9000,0,9000
2015,AUDA,,,,KZN236,Imbabazane,0,Total,0,0,0,0,0,9000,0,9000
2015,AUDA,,,,KZN241,Endumeni,0,Bulk Electricity,0,0,0,0,5408431,0,0,5408431
2015,AUDA,,,,KZN241,Endumeni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN241,Endumeni,0,PAYE deductions,0,0,0,0,649945,0,0,649945
2015,AUDA,,,,KZN241,Endumeni,0,VAT (output less input),0,0,0,0,7930,0,0,7930
2015,AUDA,,,,KZN241,Endumeni,0,Pensions / Retirement deductions,0,0,0,0,997379,0,0,997379
2015,AUDA,,,,KZN241,Endumeni,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN241,Endumeni,0,Trade Creditors,0,0,0,0,2844959,0,0,2844959
2015,AUDA,,,,KZN241,Endumeni,0,Auditor General,0,0,0,0,5121,0,0,5121
2015,AUDA,,,,KZN241,Endumeni,0,Other,0,0,0,0,12948054,0,0,12948054
2015,AUDA,,,,KZN241,Endumeni,0,Total,0,0,0,0,22861819,0,0,22861819
2015,AUDA,,,,KZN242,Nqutu,0,Bulk Electricity,0,0,0,0,2173734,0,0,2173734
2015,AUDA,,,,KZN242,Nqutu,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN242,Nqutu,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN242,Nqutu,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN242,Nqutu,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN242,Nqutu,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN242,Nqutu,0,Trade Creditors,0,0,0,0,17231169,0,0,17231169
2015,AUDA,,,,KZN242,Nqutu,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN242,Nqutu,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN242,Nqutu,0,Total,0,0,0,0,19404903,0,0,19404903
2015,AUDA,,,,KZN244,Msinga,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN244,Msinga,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN244,Msinga,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN244,Msinga,0,VAT (output less input),0,0,0,0,6710377,0,0,6710377
2015,AUDA,,,,KZN244,Msinga,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN244,Msinga,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN244,Msinga,0,Trade Creditors,0,0,0,0,3990256,0,0,3990256
2015,AUDA,,,,KZN244,Msinga,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN244,Msinga,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN244,Msinga,0,Total,0,0,0,0,10700633,0,0,10700633
2015,AUDA,,,,KZN245,Umvoti,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,Trade Creditors,0,0,0,0,28346391,0,0,28346391
2015,AUDA,,,,KZN245,Umvoti,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN245,Umvoti,0,Total,0,0,0,0,28346391,0,0,28346391
2015,AUDA,,,,KZN252,Newcastle,0,Bulk Electricity,0,0,0,0,417368250,0,0,417368250
2015,AUDA,,,,KZN252,Newcastle,0,Bulk Water,0,0,0,0,62122666,0,0,62122666
2015,AUDA,,,,KZN252,Newcastle,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN252,Newcastle,0,VAT (output less input),0,0,0,0,27751286,0,0,27751286
2015,AUDA,,,,KZN252,Newcastle,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN252,Newcastle,0,Loan repayments,0,0,0,0,22902389,0,0,22902389
2015,AUDA,,,,KZN252,Newcastle,0,Trade Creditors,0,0,0,0,112773860,0,0,112773860
2015,AUDA,,,,KZN252,Newcastle,0,Auditor General,0,0,0,0,3585070,0,0,3585070
2015,AUDA,,,,KZN252,Newcastle,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN252,Newcastle,0,Total,0,0,0,0,646503521,0,0,646503521
2015,AUDA,,,,KZN253,Emadlangeni,0,Bulk Electricity,0,0,0,1,600000,0,0,600001
2015,AUDA,,,,KZN253,Emadlangeni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN253,Emadlangeni,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN253,Emadlangeni,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN253,Emadlangeni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN253,Emadlangeni,0,Loan repayments,0,0,0,0,73883,0,0,73883
2015,AUDA,,,,KZN253,Emadlangeni,0,Trade Creditors,-6203,-8333,0,28006,3168686,48735,33578,3264469
2015,AUDA,,,,KZN253,Emadlangeni,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN253,Emadlangeni,0,Other,0,0,31977,0,2228366,0,0,2260343
2015,AUDA,,,,KZN253,Emadlangeni,0,Total,-6203,-8333,31977,28007,6070935,48735,33578,6198696
2015,AUDA,,,,KZN254,Dannhauser,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,Trade Creditors,0,0,0,0,9521748,0,0,9521748
2015,AUDA,,,,KZN254,Dannhauser,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN254,Dannhauser,0,Total,0,0,0,0,9521748,0,0,9521748
2015,AUDA,,,,KZN263,Abaqulusi,0,Bulk Electricity,0,0,0,0,12061204,0,0,12061204
2015,AUDA,,,,KZN263,Abaqulusi,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN263,Abaqulusi,0,PAYE deductions,0,0,0,0,2576547,0,0,2576547
2015,AUDA,,,,KZN263,Abaqulusi,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN263,Abaqulusi,0,Pensions / Retirement deductions,0,0,0,0,158407,0,0,158407
2015,AUDA,,,,KZN263,Abaqulusi,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN263,Abaqulusi,0,Trade Creditors,0,0,0,0,21250625,0,0,21250625
2015,AUDA,,,,KZN263,Abaqulusi,0,Auditor General,0,0,0,0,44402,0,0,44402
2015,AUDA,,,,KZN263,Abaqulusi,0,Other,0,0,0,0,12052139,0,0,12052139
2015,AUDA,,,,KZN263,Abaqulusi,0,Total,0,0,0,0,48143324,0,0,48143324
2015,AUDA,,,,KZN265,Nongoma,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,Trade Creditors,16453,0,5577,0,2673437,17027,50694,2763188
2015,AUDA,,,,KZN265,Nongoma,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN265,Nongoma,0,Total,16453,0,5577,0,2673437,17027,50694,2763188
